label,hash,flavor_text
ITEMNAME_123,35904C8BEDC3BB9A,TM Case
ITEMNAME_124,3590478BEDC3B31B,Candy Jar
ITEMNAME_125,3590468BEDC3B168,Power-Up Pocket
ITEMNAME_126,3590498BEDC3B681,Clothing Trunk
ITEMNAME_127,3590488BEDC3B4CE,Catching Pocket
ITEMNAME_128,3590438BEDC3AC4F,Battle Pocket
ITEMNAME_129,3590428BEDC3AA9C,???
ITEMNAME_130,358CC58BEDC0A05E,???
ITEMNAME_131,358CC68BEDC0A211,???
ITEMNAME_132,358CC38BEDC09CF8,???
ITEMNAME_133,358CC48BEDC09EAB,???
ITEMNAME_134,358CC98BEDC0A72A,Sweet Heart
ITEMNAME_135,358CCA8BEDC0A8DD,Adamant Orb
ITEMNAME_136,358CC78BEDC0A3C4,Lustrous Orb
ITEMNAME_137,358CC88BEDC0A577,Greet Mail
ITEMNAME_138,358CBD8BEDC092C6,Favored Mail
ITEMNAME_139,358CBE8BEDC09479,RSVP Mail
ITEMNAME_140,357BC78BEDB23091,Thanks Mail
ITEMNAME_141,357BC68BEDB22EDE,Inquiry Mail
ITEMNAME_142,357BC58BEDB22D2B,Like Mail
ITEMNAME_143,357BC48BEDB22B78,Reply Mail
ITEMNAME_144,357BCB8BEDB2375D,Bridge Mail S
ITEMNAME_145,357BCA8BEDB235AA,Bridge Mail D
ITEMNAME_146,357BC98BEDB233F7,Bridge Mail T
ITEMNAME_147,357BC88BEDB23244,Bridge Mail V
ITEMNAME_148,357BBF8BEDB222F9,Bridge Mail M
ITEMNAME_149,357BBE8BEDB22146,Cheri Berry
ITEMNAME_150,3578418BEDAF1708,Chesto Berry
ITEMNAME_151,3578428BEDAF18BB,Pecha Berry
ITEMNAME_152,3578438BEDAF1A6E,Rawst Berry
ITEMNAME_153,3578448BEDAF1C21,Aspear Berry
ITEMNAME_154,3578458BEDAF1DD4,Leppa Berry
ITEMNAME_155,3578468BEDAF1F87,Oran Berry
ITEMNAME_156,3578478BEDAF213A,Persim Berry
ITEMNAME_157,3578488BEDAF22ED,Lum Berry
ITEMNAME_158,3578398BEDAF0970,Sitrus Berry
ITEMNAME_159,35783A8BEDAF0B23,Figy Berry
ITEMNAME_160,3582B38BEDB82D43,Wiki Berry
ITEMNAME_161,3582B28BEDB82B90,Mago Berry
ITEMNAME_162,3582B58BEDB830A9,Aguav Berry
ITEMNAME_163,3582B48BEDB82EF6,Iapapa Berry
ITEMNAME_164,3582B78BEDB8340F,Razz Berry
ITEMNAME_165,3582B68BEDB8325C,Bluk Berry
ITEMNAME_166,3582B98BEDB83775,Nanab Berry
ITEMNAME_167,3582B88BEDB835C2,Wepear Berry
ITEMNAME_168,3582BB8BEDB83ADB,Pinap Berry
ITEMNAME_169,3582BA8BEDB83928,Pomeg Berry
ITEMNAME_170,357F4D8BEDB54A1A,Kelpsy Berry
ITEMNAME_171,357F4E8BEDB54BCD,Qualot Berry
ITEMNAME_172,357F4B8BEDB546B4,Hondew Berry
ITEMNAME_173,357F4C8BEDB54867,Grepa Berry
ITEMNAME_174,357F498BEDB5434E,Tamato Berry
ITEMNAME_175,357F4A8BEDB54501,Cornn Berry
ITEMNAME_176,357F478BEDB53FE8,Magost Berry
ITEMNAME_177,357F488BEDB5419B,Rabuta Berry
ITEMNAME_178,357F458BEDB53C82,Nomel Berry
ITEMNAME_179,357F468BEDB53E35,Spelon Berry
ITEMNAME_180,356E4F8BEDA6DA4D,Pamtre Berry
ITEMNAME_181,356E4E8BEDA6D89A,Watmel Berry
ITEMNAME_182,356E4D8BEDA6D6E7,Durin Berry
ITEMNAME_183,356E4C8BEDA6D534,Belue Berry
ITEMNAME_184,356E4B8BEDA6D381,Occa Berry
ITEMNAME_185,356E4A8BEDA6D1CE,Passho Berry
ITEMNAME_186,356E498BEDA6D01B,Wacan Berry
ITEMNAME_187,356E488BEDA6CE68,Rindo Berry
ITEMNAME_188,356E478BEDA6CCB5,Yache Berry
ITEMNAME_189,356E468BEDA6CB02,Chople Berry
ITEMNAME_190,356AC98BEDA3C0C4,Kebia Berry
ITEMNAME_191,356ACA8BEDA3C277,Shuca Berry
ITEMNAME_192,356ACB8BEDA3C42A,Coba Berry
ITEMNAME_193,356ACC8BEDA3C5DD,Payapa Berry
ITEMNAME_194,356AC58BEDA3B9F8,Tanga Berry
ITEMNAME_195,356AC68BEDA3BBAB,Charti Berry
ITEMNAME_196,356AC78BEDA3BD5E,Kasib Berry
ITEMNAME_197,356AC88BEDA3BF11,Haban Berry
ITEMNAME_198,356AC18BEDA3B32C,Colbur Berry
ITEMNAME_199,356AC28BEDA3B4DF,Babiri Berry
ITEMNAME_200,1A46CE8BDDF0C834,Chilan Berry
ITEMNAME_201,1A46CF8BDDF0C9E7,Liechi Berry
ITEMNAME_202,1A46D08BDDF0CB9A,Ganlon Berry
ITEMNAME_203,1A46D18BDDF0CD4D,Salac Berry
ITEMNAME_204,1A46CA8BDDF0C168,Petaya Berry
ITEMNAME_205,1A46CB8BDDF0C31B,Apicot Berry
ITEMNAME_206,1A46CC8BDDF0C4CE,Lansat Berry
ITEMNAME_207,1A46CD8BDDF0C681,Starf Berry
ITEMNAME_208,1A46C68BDDF0BA9C,Enigma Berry
ITEMNAME_209,1A46C78BDDF0BC4F,Micle Berry
ITEMNAME_210,1A49D48BDDF3083D,Custap Berry
ITEMNAME_211,1A49D38BDDF3068A,Jaboca Berry
ITEMNAME_212,1A49D28BDDF304D7,Rowap Berry
ITEMNAME_213,1A49D18BDDF30324,Bright Powder
ITEMNAME_214,1A49D08BDDF30171,White Herb
ITEMNAME_215,1A49CF8BDDF2FFBE,Macho Brace
ITEMNAME_216,1A49CE8BDDF2FE0B,Exp. Share
ITEMNAME_217,1A49CD8BDDF2FC58,Quick Claw
ITEMNAME_218,1A49CC8BDDF2FAA5,Soothe Bell
ITEMNAME_219,1A49CB8BDDF2F8F2,Mental Herb
ITEMNAME_220,1A4D3A8BDDF5EB66,Choice Band
ITEMNAME_221,1A4D3B8BDDF5ED19,King’s Rock
ITEMNAME_222,1A4D388BDDF5E800,Silver Powder
ITEMNAME_223,1A4D398BDDF5E9B3,Amulet Coin
ITEMNAME_224,1A4D3E8BDDF5F232,Cleanse Tag
ITEMNAME_225,1A4D3F8BDDF5F3E5,Soul Dew
ITEMNAME_226,1A4D3C8BDDF5EECC,Deep Sea Tooth
ITEMNAME_227,1A4D3D8BDDF5F07F,Deep Sea Scale
ITEMNAME_228,1A4D428BDDF5F8FE,Smoke Ball
ITEMNAME_229,1A4D438BDDF5FAB1,Everstone
ITEMNAME_230,1A50C08BDDF904EF,Focus Band
ITEMNAME_231,1A50BF8BDDF9033C,Lucky Egg
ITEMNAME_232,1A50C28BDDF90855,Scope Lens
ITEMNAME_233,1A50C18BDDF906A2,Metal Coat
ITEMNAME_234,1A50BC8BDDF8FE23,Leftovers
ITEMNAME_235,1A50BB8BDDF8FC70,Dragon Scale
ITEMNAME_236,1A50BE8BDDF90189,Light Ball
ITEMNAME_237,1A50BD8BDDF8FFD6,Soft Sand
ITEMNAME_238,1A50C88BDDF91287,Hard Stone
ITEMNAME_239,1A50C78BDDF910D4,Miracle Seed
ITEMNAME_240,1A39368BDDE53B90,Black Glasses
ITEMNAME_241,1A39378BDDE53D43,Black Belt
ITEMNAME_242,1A39388BDDE53EF6,Magnet
ITEMNAME_243,1A39398BDDE540A9,Mystic Water
ITEMNAME_244,1A393A8BDDE5425C,Sharp Beak
ITEMNAME_245,1A393B8BDDE5440F,Poison Barb
ITEMNAME_246,1A393C8BDDE545C2,Never-Melt Ice
ITEMNAME_247,1A393D8BDDE54775,Spell Tag
ITEMNAME_248,1A393E8BDDE54928,Twisted Spoon
ITEMNAME_249,1A393F8BDDE54ADB,Charcoal
ITEMNAME_250,1A3C3C8BDDE77B99,Dragon Fang
ITEMNAME_251,1A3C3B8BDDE779E6,Silk Scarf
ITEMNAME_252,1A3C3A8BDDE77833,Upgrade
ITEMNAME_253,1A3C398BDDE77680,Shell Bell
ITEMNAME_254,1A3C408BDDE78265,Sea Incense
ITEMNAME_255,1A3C3F8BDDE780B2,Lax Incense
ITEMNAME_256,1A3C3E8BDDE77EFF,Lucky Punch
ITEMNAME_257,1A3C3D8BDDE77D4C,Metal Powder
ITEMNAME_258,1A3C448BDDE78931,Thick Club
ITEMNAME_259,1A3C438BDDE7877E,Leek
ITEMNAME_260,1A3FC28BDDEA9522,Red Scarf
ITEMNAME_261,1A3FC38BDDEA96D5,Blue Scarf
ITEMNAME_262,1A3FC08BDDEA91BC,Pink Scarf
ITEMNAME_263,1A3FC18BDDEA936F,Green Scarf
ITEMNAME_264,1A3FBE8BDDEA8E56,Yellow Scarf
ITEMNAME_265,1A3FBF8BDDEA9009,Wide Lens
ITEMNAME_266,1A3FBC8BDDEA8AF0,Muscle Band
ITEMNAME_267,1A3FBD8BDDEA8CA3,Wise Glasses
ITEMNAME_268,1A3FCA8BDDEAA2BA,Expert Belt
ITEMNAME_269,1A3FCB8BDDEAA46D,Light Clay
ITEMNAME_270,1A43488BDDEDAEAB,Life Orb
ITEMNAME_271,1A43478BDDEDACF8,Power Herb
ITEMNAME_272,1A434A8BDDEDB211,Toxic Orb
ITEMNAME_273,1A43498BDDEDB05E,Flame Orb
ITEMNAME_274,1A434C8BDDEDB577,Quick Powder
ITEMNAME_275,1A434B8BDDEDB3C4,Focus Sash
ITEMNAME_276,1A434E8BDDEDB8DD,Zoom Lens
ITEMNAME_277,1A434D8BDDEDB72A,Metronome
ITEMNAME_278,1A43408BDDEDA113,Iron Ball
ITEMNAME_279,1A433F8BDDED9F60,Lagging Tail
ITEMNAME_280,1A61BE8BDE0774BC,Destiny Knot
ITEMNAME_281,1A61BF8BDE07766F,Black Sludge
ITEMNAME_282,1A61C08BDE077822,Icy Rock
ITEMNAME_283,1A61C18BDE0779D5,Smooth Rock
ITEMNAME_284,1A61BA8BDE076DF0,Heat Rock
ITEMNAME_285,1A61BB8BDE076FA3,Damp Rock
ITEMNAME_286,1A61BC8BDE077156,Grip Claw
ITEMNAME_287,1A61BD8BDE077309,Choice Scarf
ITEMNAME_288,1A61C68BDE078254,Sticky Barb
ITEMNAME_289,1A61C78BDE078407,Power Bracer
ITEMNAME_290,1A65448BDE0A8E45,Power Belt
ITEMNAME_291,1A65438BDE0A8C92,Power Lens
ITEMNAME_292,1A65428BDE0A8ADF,Power Band
ITEMNAME_293,1A65418BDE0A892C,Power Anklet
ITEMNAME_294,1A65408BDE0A8779,Power Weight
ITEMNAME_295,1A653F8BDE0A85C6,Shed Shell
ITEMNAME_296,1A653E8BDE0A8413,Big Root
ITEMNAME_297,1A653D8BDE0A8260,Choice Specs
ITEMNAME_298,1A654C8BDE0A9BDD,Flame Plate
ITEMNAME_299,1A654B8BDE0A9A2A,Splash Plate
ITEMNAME_300,235CE98BE334F59F,Zap Plate
ITEMNAME_301,235CE88BE334F3EC,Meadow Plate
ITEMNAME_302,235CEB8BE334F905,Icicle Plate
ITEMNAME_303,235CEA8BE334F752,Fist Plate
ITEMNAME_304,235CE58BE334EED3,Toxic Plate
ITEMNAME_305,235CE48BE334ED20,Earth Plate
ITEMNAME_306,235CE78BE334F239,Sky Plate
ITEMNAME_307,235CE68BE334F086,Mind Plate
ITEMNAME_308,235CF18BE3350337,Insect Plate
ITEMNAME_309,235CF08BE3350184,Stone Plate
ITEMNAME_310,2359638BE331DC16,Spooky Plate
ITEMNAME_311,2359648BE331DDC9,Draco Plate
ITEMNAME_312,2359618BE331D8B0,Dread Plate
ITEMNAME_313,2359628BE331DA63,Iron Plate
ITEMNAME_314,2359678BE331E2E2,Odd Incense
ITEMNAME_315,2359688BE331E495,Rock Incense
ITEMNAME_316,2359658BE331DF7C,Full Incense
ITEMNAME_317,2359668BE331E12F,Wave Incense
ITEMNAME_318,23596B8BE331E9AE,Rose Incense
ITEMNAME_319,23596C8BE331EB61,Luck Incense
ITEMNAME_320,2355FD8BE32EF8ED,Pure Incense
ITEMNAME_321,2355FC8BE32EF73A,Protector
ITEMNAME_322,2355FB8BE32EF587,Electirizer
ITEMNAME_323,2355FA8BE32EF3D4,Magmarizer
ITEMNAME_324,2355F98BE32EF221,Dubious Disc
ITEMNAME_325,2355F88BE32EF06E,Reaper Cloth
ITEMNAME_326,2355F78BE32EEEBB,Razor Claw
ITEMNAME_327,2355F68BE32EED08,Razor Fang
ITEMNAME_328,2355F58BE32EEB55,TM001
ITEMNAME_329,2355F48BE32EE9A2,TM002
ITEMNAME_330,2352778BE32BDF64,TM003
ITEMNAME_331,2352788BE32BE117,TM004
ITEMNAME_332,2352798BE32BE2CA,TM005
ITEMNAME_333,23527A8BE32BE47D,TM006
ITEMNAME_334,2352738BE32BD898,TM007
ITEMNAME_335,2352748BE32BDA4B,TM008
ITEMNAME_336,2352758BE32BDBFE,TM009
ITEMNAME_337,2352768BE32BDDB1,TM010
ITEMNAME_338,23526F8BE32BD1CC,TM011
ITEMNAME_339,2352708BE32BD37F,TM012
ITEMNAME_340,234F718BE3299F5B,TM013
ITEMNAME_341,234F708BE3299DA8,TM014
ITEMNAME_342,234F738BE329A2C1,TM015
ITEMNAME_343,234F728BE329A10E,TM016
ITEMNAME_344,234F758BE329A627,TM017
ITEMNAME_345,234F748BE329A474,TM018
ITEMNAME_346,234F778BE329A98D,TM019
ITEMNAME_347,234F768BE329A7DA,TM020
ITEMNAME_348,234F698BE32991C3,TM021
ITEMNAME_349,234F688BE3299010,TM022
ITEMNAME_350,234BEB8BE32685D2,TM023
ITEMNAME_351,234BEC8BE3268785,TM024
ITEMNAME_352,234BE98BE326826C,TM025
ITEMNAME_353,234BEA8BE326841F,TM026
ITEMNAME_354,234BE78BE3267F06,TM027
ITEMNAME_355,234BE88BE32680B9,TM028
ITEMNAME_356,234BE58BE3267BA0,TM029
ITEMNAME_357,234BE68BE3267D53,TM030
ITEMNAME_358,234BF38BE326936A,TM031
ITEMNAME_359,234BF48BE326951D,TM032
ITEMNAME_360,2348658BE3236C49,TM033
ITEMNAME_361,2348648BE3236A96,TM034
ITEMNAME_362,2348638BE32368E3,TM035
ITEMNAME_363,2348628BE3236730,TM036
ITEMNAME_364,2348698BE3237315,TM037
ITEMNAME_365,2348688BE3237162,TM038
ITEMNAME_366,2348678BE3236FAF,TM039
ITEMNAME_367,2348668BE3236DFC,TM040
ITEMNAME_368,23486D8BE32379E1,TM041
ITEMNAME_369,23486C8BE323782E,TM042
ITEMNAME_370,2344DF8BE32052C0,TM043
ITEMNAME_371,2344E08BE3205473,TM044
ITEMNAME_372,2344E18BE3205626,TM045
ITEMNAME_373,2344E28BE32057D9,TM046
ITEMNAME_374,2344E38BE320598C,TM047
ITEMNAME_375,2344E48BE3205B3F,TM048
ITEMNAME_376,2344E58BE3205CF2,TM049
ITEMNAME_377,2344E68BE3205EA5,TM050
ITEMNAME_378,2344E78BE3206058,TM051
ITEMNAME_379,2344E88BE320620B,TM052
ITEMNAME_380,2377F98BE34BD887,TM053
ITEMNAME_381,2377F88BE34BD6D4,TM054
ITEMNAME_382,2377FB8BE34BDBED,TM055
ITEMNAME_383,2377FA8BE34BDA3A,TM056
ITEMNAME_384,2377F58BE34BD1BB,TM057
ITEMNAME_385,2377F48BE34BD008,TM058
ITEMNAME_386,2377F78BE34BD521,TM059
ITEMNAME_387,2377F68BE34BD36E,TM060
ITEMNAME_388,2377F18BE34BCAEF,TM061
ITEMNAME_389,2377F08BE34BC93C,TM062
ITEMNAME_390,2374738BE348BEFE,TM063
ITEMNAME_391,2374748BE348C0B1,TM064
ITEMNAME_392,2374718BE348BB98,TM065
ITEMNAME_393,2374728BE348BD4B,TM066
ITEMNAME_394,2374778BE348C5CA,TM067
ITEMNAME_395,2374788BE348C77D,TM068
ITEMNAME_396,2374758BE348C264,TM069
ITEMNAME_397,2374768BE348C417,TM070
ITEMNAME_398,23746B8BE348B166,TM071
ITEMNAME_399,23746C8BE348B319,TM072
ITEMNAME_400,A39F88BD535C3DE,TM073
ITEMNAME_401,A39F98BD535C591,TM074
ITEMNAME_402,A39F68BD535C078,TM075
ITEMNAME_403,A39F78BD535C22B,TM076
ITEMNAME_404,A39FC8BD535CAAA,TM077
ITEMNAME_405,A39FD8BD535CC5D,TM078
ITEMNAME_406,A39FA8BD535C744,TM079
ITEMNAME_407,A39FB8BD535C8F7,TM080
ITEMNAME_408,A39F08BD535B646,TM081
ITEMNAME_409,A39F18BD535B7F9,TM082
ITEMNAME_410,A3D7E8BD538DD67,TM083
ITEMNAME_411,A3D7D8BD538DBB4,TM084
ITEMNAME_412,A3D808BD538E0CD,TM085
ITEMNAME_413,A3D7F8BD538DF1A,TM086
ITEMNAME_414,A3D7A8BD538D69B,TM087
ITEMNAME_415,A3D798BD538D4E8,TM088
ITEMNAME_416,A3D7C8BD538DA01,TM089
ITEMNAME_417,A3D7B8BD538D84E,TM090
ITEMNAME_418,A3D768BD538CFCF,TM091
ITEMNAME_419,A3D758BD538CE1C,TM092
ITEMNAME_420,A32EC8BD52F90CC,HM01
ITEMNAME_421,A32ED8BD52F927F,HM02
ITEMNAME_422,A32EE8BD52F9432,HM03
ITEMNAME_423,A32EF8BD52F95E5,HM04
ITEMNAME_424,A32E88BD52F8A00,HM05
ITEMNAME_425,A32E98BD52F8BB3,HM06
ITEMNAME_426,A32EA8BD52F8D66,???
ITEMNAME_427,A32EB8BD52F8F19,???
ITEMNAME_428,A32F48BD52F9E64,Explorer Kit
ITEMNAME_429,A32F58BD52FA017,Loot Sack
ITEMNAME_430,A36728BD532AA55,Rule Book
ITEMNAME_431,A36718BD532A8A2,Poké Radar
ITEMNAME_432,A36708BD532A6EF,Point Card
ITEMNAME_433,A366F8BD532A53C,Guidebook
ITEMNAME_434,A366E8BD532A389,Sticker Case
ITEMNAME_435,A366D8BD532A1D6,Fashion Case
ITEMNAME_436,A366C8BD532A023,Sticker Bag
ITEMNAME_437,A366B8BD5329E70,Pal Pad
ITEMNAME_438,A367A8BD532B7ED,Works Key
ITEMNAME_439,A36798BD532B63A,Old Charm
ITEMNAME_440,A2C808BD52A6D9A,Galactic Key
ITEMNAME_441,A2C818BD52A6F4D,Red Chain
ITEMNAME_442,A2C7E8BD52A6A34,Town Map
ITEMNAME_443,A2C7F8BD52A6BE7,Vs. Seeker
ITEMNAME_444,A2C7C8BD52A66CE,Coin Case
ITEMNAME_445,A2C7D8BD52A6881,Old Rod
ITEMNAME_446,A2C7A8BD52A6368,Good Rod
ITEMNAME_447,A2C7B8BD52A651B,Super Rod
ITEMNAME_448,A2C788BD52A6002,Sprayduck
ITEMNAME_449,A2C798BD52A61B5,Poffin Case
ITEMNAME_450,A2FE68BD52D50C3,Bike
ITEMNAME_451,A2FE58BD52D4F10,Suite Key
ITEMNAME_452,A2FE88BD52D5429,Oak’s Letter
ITEMNAME_453,A2FE78BD52D5276,Lunar Feather
ITEMNAME_454,A2FEA8BD52D578F,Member Card
ITEMNAME_455,A2FE98BD52D55DC,Azure Flute
ITEMNAME_456,A2FEC8BD52D5AF5,S.S. Ticket
ITEMNAME_457,A2FEB8BD52D5942,Contest Pass
ITEMNAME_458,A2FEE8BD52D5E5B,Magma Stone
ITEMNAME_459,A2FED8BD52D5CA8,Parcel
ITEMNAME_460,A25748BD5243A88,Coupon 1
ITEMNAME_461,A25758BD5243C3B,Coupon 2
ITEMNAME_462,A25768BD5243DEE,Coupon 3
ITEMNAME_463,A25778BD5243FA1,Storage Key
ITEMNAME_464,A25788BD5244154,Secret Medicine
ITEMNAME_465,A25798BD5244307,Vs. Recorder
ITEMNAME_466,A257A8BD52444BA,Gracidea
ITEMNAME_467,A257B8BD524466D,Secret Key
ITEMNAME_468,A256C8BD5242CF0,Apricorn Box
ITEMNAME_469,A256D8BD5242EA3,Unown Report
ITEMNAME_470,A28FA8BD5275411,Berry Pots
ITEMNAME_471,A28F98BD527525E,Dowsing Machine
ITEMNAME_472,A28F88BD52750AB,Blue Card
ITEMNAME_473,A28F78BD5274EF8,Slowpoke Tail
ITEMNAME_474,A28FE8BD5275ADD,Clear Bell
ITEMNAME_475,A28FD8BD527592A,Card Key
ITEMNAME_476,A28FC8BD5275777,Basement Key
ITEMNAME_477,A28FB8BD52755C4,Squirt Bottle
ITEMNAME_478,A28F28BD5274679,Red Scale
ITEMNAME_479,A28F18BD52744C6,Lost Item
ITEMNAME_480,A1EE88BD51EE0F6,Pass
ITEMNAME_481,A1EE98BD51EE2A9,Machine Part
ITEMNAME_482,A1EE68BD51EDD90,Silver Feather
ITEMNAME_483,A1EE78BD51EDF43,Rainbow Feather
ITEMNAME_484,A1EEC8BD51EE7C2,Mystery Egg
