label,hash,flavor_text
MONSNAME_042,C045500BF7936CB8,Golbat
MONSNAME_043,C045510BF7936E6B,Oddish
MONSNAME_044,C045560BF79376EA,Gloom
MONSNAME_045,C045570BF793789D,Vileplume
MONSNAME_046,C045540BF7937384,Paras
MONSNAME_047,C045550BF7937537,Parasect
MONSNAME_048,C0454A0BF7936286,Venonat
MONSNAME_049,C0454B0BF7936439,Venomoth
MONSNAME_050,C048D80BF79689A7,Diglett
MONSNAME_051,C048D70BF79687F4,Dugtrio
MONSNAME_052,C048DA0BF7968D0D,Meowth
MONSNAME_053,C048D90BF7968B5A,Persian
MONSNAME_054,C048D40BF79682DB,Psyduck
MONSNAME_055,C048D30BF7968128,Golduck
MONSNAME_056,C048D60BF7968641,Mankey
MONSNAME_057,C048D50BF796848E,Primeape
MONSNAME_058,C048D00BF7967C0F,Growlithe
MONSNAME_059,C048CF0BF7967A5C,Arcanine
MONSNAME_060,C03E460BF78D3D0C,Poliwag
MONSNAME_061,C03E470BF78D3EBF,Poliwhirl
MONSNAME_062,C03E480BF78D4072,Poliwrath
MONSNAME_063,C03E490BF78D4225,Abra
MONSNAME_064,C03E420BF78D3640,Kadabra
MONSNAME_065,C03E430BF78D37F3,Alakazam
MONSNAME_066,C03E440BF78D39A6,Machop
MONSNAME_067,C03E450BF78D3B59,Machoke
MONSNAME_068,C03E4E0BF78D4AA4,Machamp
MONSNAME_069,C03E4F0BF78D4C57,Bellsprout
MONSNAME_070,C041CC0BF7905695,Weepinbell
MONSNAME_071,C041CB0BF79054E2,Victreebel
MONSNAME_072,C041CA0BF790532F,Tentacool
MONSNAME_073,C041C90BF790517C,Tentacruel
MONSNAME_074,C041C80BF7904FC9,Geodude
MONSNAME_075,C041C70BF7904E16,Graveler
MONSNAME_076,C041C60BF7904C63,Golem
MONSNAME_077,C041C50BF7904AB0,Ponyta
MONSNAME_078,C041D40BF790642D,Rapidash
MONSNAME_079,C041D30BF790627A,Slowpoke
MONSNAME_080,C01C4A0BF7705D72,Slowbro
MONSNAME_081,C01C4B0BF7705F25,Magnemite
MONSNAME_082,C01C480BF7705A0C,Magneton
MONSNAME_083,C01C490BF7705BBF,Farfetch’d
MONSNAME_084,C01C460BF77056A6,Doduo
MONSNAME_085,C01C470BF7705859,Dodrio
MONSNAME_086,C01C440BF7705340,Seel
MONSNAME_087,C01C450BF77054F3,Dewgong
MONSNAME_088,C01C520BF7706B0A,Grimer
MONSNAME_089,C01C530BF7706CBD,Muk
MONSNAME_090,C01FD00BF77376FB,Shellder
MONSNAME_091,C01FCF0BF7737548,Cloyster
MONSNAME_092,C01FD20BF7737A61,Gastly
MONSNAME_093,C01FD10BF77378AE,Haunter
MONSNAME_094,C01FD40BF7737DC7,Gengar
MONSNAME_095,C01FD30BF7737C14,Onix
MONSNAME_096,C01FD60BF773812D,Drowzee
MONSNAME_097,C01FD50BF7737F7A,Hypno
MONSNAME_098,C01FC80BF7736963,Krabby
MONSNAME_099,C01FC70BF77367B0,Kingler
MONSNAME_100,C79AF50BFB5AB2C5,Voltorb
MONSNAME_101,C79AF40BFB5AB112,Electrode
MONSNAME_102,C79AF30BFB5AAF5F,Exeggcute
MONSNAME_103,C79AF20BFB5AADAC,Exeggutor
MONSNAME_104,C79AF10BFB5AABF9,Cubone
MONSNAME_105,C79AF00BFB5AAA46,Marowak
MONSNAME_106,C79AEF0BFB5AA893,Hitmonlee
MONSNAME_107,C79AEE0BFB5AA6E0,Hitmonchan
MONSNAME_108,C79AFD0BFB5AC05D,Lickitung
MONSNAME_109,C79AFC0BFB5ABEAA,Koffing
MONSNAME_110,C7976F0BFB57993C,Weezing
MONSNAME_111,C797700BFB579AEF,Rhyhorn
MONSNAME_112,C797710BFB579CA2,Rhydon
MONSNAME_113,C797720BFB579E55,Chansey
MONSNAME_114,C7976B0BFB579270,Tangela
MONSNAME_115,C7976C0BFB579423,Kangaskhan
MONSNAME_116,C7976D0BFB5795D6,Horsea
MONSNAME_117,C7976E0BFB579789,Seadra
MONSNAME_118,C797770BFB57A6D4,Goldeen
MONSNAME_119,C797780BFB57A887,Seaking
MONSNAME_120,C7A1810BFB600C57,Staryu
MONSNAME_121,C7A1800BFB600AA4,Starmie
MONSNAME_122,C7A1830BFB600FBD,Mr. Mime
MONSNAME_123,C7A1820BFB600E0A,Scyther
MONSNAME_124,C7A17D0BFB60058B,Jynx
MONSNAME_125,C7A17C0BFB6003D8,Electabuzz
MONSNAME_126,C7A17F0BFB6008F1,Magmar
MONSNAME_127,C7A17E0BFB60073E,Pinsir
MONSNAME_128,C7A1790BFB5FFEBF,Tauros
MONSNAME_129,C7A1780BFB5FFD0C,Magikarp
MONSNAME_130,C79E7B0BFB5DCC4E,Gyarados
MONSNAME_131,C79E7C0BFB5DCE01,Lapras
MONSNAME_132,C79E790BFB5DC8E8,Ditto
MONSNAME_133,C79E7A0BFB5DCA9B,Eevee
MONSNAME_134,C79E7F0BFB5DD31A,Vaporeon
MONSNAME_135,C79E800BFB5DD4CD,Jolteon
MONSNAME_136,C79E7D0BFB5DCFB4,Flareon
MONSNAME_137,C79E7E0BFB5DD167,Porygon
MONSNAME_138,C79E730BFB5DBEB6,Omanyte
MONSNAME_139,C79E740BFB5DC069,Omastar
MONSNAME_140,C78D7D0BFB4F5C81,Kabuto
MONSNAME_141,C78D7C0BFB4F5ACE,Kabutops
MONSNAME_142,C78D7B0BFB4F591B,Aerodactyl
MONSNAME_143,C78D7A0BFB4F5768,Snorlax
MONSNAME_144,C78D810BFB4F634D,Articuno
MONSNAME_145,C78D800BFB4F619A,Zapdos
MONSNAME_146,C78D7F0BFB4F5FE7,Moltres
MONSNAME_147,C78D7E0BFB4F5E34,Dratini
MONSNAME_148,C78D750BFB4F4EE9,Dragonair
MONSNAME_149,C78D740BFB4F4D36,Dragonite
MONSNAME_150,C789F70BFB4C42F8,Mewtwo
MONSNAME_151,C789F80BFB4C44AB,Mew
MONSNAME_152,C789F90BFB4C465E,Chikorita
MONSNAME_153,C789FA0BFB4C4811,Bayleef
MONSNAME_154,C789FB0BFB4C49C4,Meganium
MONSNAME_155,C789FC0BFB4C4B77,Cyndaquil
MONSNAME_156,C789FD0BFB4C4D2A,Quilava
MONSNAME_157,C789FE0BFB4C4EDD,Typhlosion
MONSNAME_158,C789EF0BFB4C3560,Totodile
MONSNAME_159,C789F00BFB4C3713,Croconaw
MONSNAME_160,C793E90BFB547FB3,Feraligatr
MONSNAME_161,C793E80BFB547E00,Sentret
MONSNAME_162,C793EB0BFB548319,Furret
MONSNAME_163,C793EA0BFB548166,Hoothoot
MONSNAME_164,C793ED0BFB54867F,Noctowl
MONSNAME_165,C793EC0BFB5484CC,Ledyba
MONSNAME_166,C793EF0BFB5489E5,Ledian
MONSNAME_167,C793EE0BFB548832,Spinarak
MONSNAME_168,C793F10BFB548D4B,Ariados
MONSNAME_169,C793F00BFB548B98,Crobat
MONSNAME_170,C790830BFB519C8A,Chinchou
MONSNAME_171,C790840BFB519E3D,Lanturn
MONSNAME_172,C790810BFB519924,Pichu
MONSNAME_173,C790820BFB519AD7,Cleffa
MONSNAME_174,C7907F0BFB5195BE,Igglybuff
MONSNAME_175,C790800BFB519771,Togepi
MONSNAME_176,C7907D0BFB519258,Togetic
MONSNAME_177,C7907E0BFB51940B,Natu
MONSNAME_178,C7907B0BFB518EF2,Xatu
MONSNAME_179,C7907C0BFB5190A5,Mareep
MONSNAME_180,C77F850BFB432CBD,Flaaffy
MONSNAME_181,C77F840BFB432B0A,Ampharos
MONSNAME_182,C77F830BFB432957,Bellossom
MONSNAME_183,C77F820BFB4327A4,Marill
MONSNAME_184,C77F810BFB4325F1,Azumarill
MONSNAME_185,C77F800BFB43243E,Sudowoodo
MONSNAME_186,C77F7F0BFB43228B,Politoed
MONSNAME_187,C77F7E0BFB4320D8,Hoppip
MONSNAME_188,C77F7D0BFB431F25,Skiploom
MONSNAME_189,C77F7C0BFB431D72,Jumpluff
MONSNAME_190,C77C7F0BFB40ECB4,Aipom
MONSNAME_191,C77C800BFB40EE67,Sunkern
MONSNAME_192,C77C810BFB40F01A,Sunflora
MONSNAME_193,C77C820BFB40F1CD,Yanma
MONSNAME_194,C77C7B0BFB40E5E8,Wooper
MONSNAME_195,C77C7C0BFB40E79B,Quagsire
MONSNAME_196,C77C7D0BFB40E94E,Espeon
MONSNAME_197,C77C7E0BFB40EB01,Umbreon
MONSNAME_198,C77C770BFB40DF1C,Murkrow
MONSNAME_199,C77C780BFB40E0CF,Slowking
MONSNAME_200,AE0B040BECFEAF24,Misdreavus
MONSNAME_201,AE0B050BECFEB0D7,Unown
MONSNAME_202,AE0B060BECFEB28A,Wobbuffet
MONSNAME_203,AE0B070BECFEB43D,Girafarig
MONSNAME_204,AE0B000BECFEA858,Pineco
MONSNAME_205,AE0B010BECFEAA0B,Forretress
MONSNAME_206,AE0B020BECFEABBE,Dunsparce
MONSNAME_207,AE0B030BECFEAD71,Gligar
MONSNAME_208,AE0AFC0BECFEA18C,Steelix
MONSNAME_209,AE0AFD0BECFEA33F,Snubbull
MONSNAME_210,AE0E8A0BED01C8AD,Granbull
MONSNAME_211,AE0E890BED01C6FA,Qwilfish
MONSNAME_212,AE0E880BED01C547,Scizor
MONSNAME_213,AE0E870BED01C394,Shuckle
MONSNAME_214,AE0E860BED01C1E1,Heracross
MONSNAME_215,AE0E850BED01C02E,Sneasel
MONSNAME_216,AE0E840BED01BE7B,Teddiursa
MONSNAME_217,AE0E830BED01BCC8,Ursaring
MONSNAME_218,AE0E820BED01BB15,Slugma
MONSNAME_219,AE0E810BED01B962,Magcargo
MONSNAME_220,AE11F00BED04ABD6,Swinub
MONSNAME_221,AE11F10BED04AD89,Piloswine
MONSNAME_222,AE11EE0BED04A870,Corsola
MONSNAME_223,AE11EF0BED04AA23,Remoraid
MONSNAME_224,AE11F40BED04B2A2,Octillery
MONSNAME_225,AE11F50BED04B455,Delibird
MONSNAME_226,AE11F20BED04AF3C,Mantine
MONSNAME_227,AE11F30BED04B0EF,Skarmory
MONSNAME_228,AE11F80BED04B96E,Houndour
MONSNAME_229,AE11F90BED04BB21,Houndoom
MONSNAME_230,AE15760BED07C55F,Kingdra
MONSNAME_231,AE15750BED07C3AC,Phanpy
MONSNAME_232,AE15780BED07C8C5,Donphan
MONSNAME_233,AE15770BED07C712,Porygon2
MONSNAME_234,AE15720BED07BE93,Stantler
MONSNAME_235,AE15710BED07BCE0,Smeargle
MONSNAME_236,AE15740BED07C1F9,Tyrogue
MONSNAME_237,AE15730BED07C046,Hitmontop
MONSNAME_238,AE157E0BED07D2F7,Smoochum
MONSNAME_239,AE157D0BED07D144,Elekid
MONSNAME_240,ADFD6C0BECF32280,Magby
MONSNAME_241,ADFD6D0BECF32433,Miltank
MONSNAME_242,ADFD6E0BECF325E6,Blissey
MONSNAME_243,ADFD6F0BECF32799,Raikou
MONSNAME_244,ADFD700BECF3294C,Entei
MONSNAME_245,ADFD710BECF32AFF,Suicune
MONSNAME_246,ADFD720BECF32CB2,Larvitar
MONSNAME_247,ADFD730BECF32E65,Pupitar
MONSNAME_248,ADFD740BECF33018,Tyranitar
MONSNAME_249,ADFD750BECF331CB,Lugia
MONSNAME_250,AE00F20BECF63C09,Ho-Oh
MONSNAME_251,AE00F10BECF63A56,Celebi
MONSNAME_252,AE00F00BECF638A3,Treecko
MONSNAME_253,AE00EF0BECF636F0,Grovyle
MONSNAME_254,AE00F60BECF642D5,Sceptile
MONSNAME_255,AE00F50BECF64122,Torchic
MONSNAME_256,AE00F40BECF63F6F,Combusken
MONSNAME_257,AE00F30BECF63DBC,Blaziken
MONSNAME_258,AE00FA0BECF649A1,Mudkip
MONSNAME_259,AE00F90BECF647EE,Marshtomp
MONSNAME_260,AE04780BECF95592,Swampert
MONSNAME_261,AE04790BECF95745,Poochyena
MONSNAME_262,AE04760BECF9522C,Mightyena
MONSNAME_263,AE04770BECF953DF,Zigzagoon
MONSNAME_264,AE04740BECF94EC6,Linoone
MONSNAME_265,AE04750BECF95079,Wurmple
MONSNAME_266,AE04720BECF94B60,Silcoon
MONSNAME_267,AE04730BECF94D13,Beautifly
MONSNAME_268,AE04800BECF9632A,Cascoon
MONSNAME_269,AE04810BECF964DD,Dustox
MONSNAME_270,AE07FE0BECFC6F1B,Lotad
MONSNAME_271,AE07FD0BECFC6D68,Lombre
MONSNAME_272,AE08000BECFC7281,Ludicolo
MONSNAME_273,AE07FF0BECFC70CE,Seedot
MONSNAME_274,AE08020BECFC75E7,Nuzleaf
MONSNAME_275,AE08010BECFC7434,Shiftry
MONSNAME_276,AE08040BECFC794D,Taillow
MONSNAME_277,AE08030BECFC779A,Swellow
MONSNAME_278,AE07F60BECFC6183,Wingull
MONSNAME_279,AE07F50BECFC5FD0,Pelipper
MONSNAME_280,AE26740BED16352C,Ralts
MONSNAME_281,AE26750BED1636DF,Kirlia
MONSNAME_282,AE26760BED163892,Gardevoir
MONSNAME_283,AE26770BED163A45,Surskit
MONSNAME_284,AE26700BED162E60,Masquerain
MONSNAME_285,AE26710BED163013,Shroomish
MONSNAME_286,AE26720BED1631C6,Breloom
MONSNAME_287,AE26730BED163379,Slakoth
MONSNAME_288,AE267C0BED1642C4,Vigoroth
MONSNAME_289,AE267D0BED164477,Slaking
MONSNAME_290,AE29FA0BED194EB5,Nincada
MONSNAME_291,AE29F90BED194D02,Ninjask
MONSNAME_292,AE29F80BED194B4F,Shedinja
MONSNAME_293,AE29F70BED19499C,Whismur
MONSNAME_294,AE29F60BED1947E9,Loudred
MONSNAME_295,AE29F50BED194636,Exploud
MONSNAME_296,AE29F40BED194483,Makuhita
MONSNAME_297,AE29F30BED1942D0,Hariyama
MONSNAME_298,AE2A020BED195C4D,Azurill
MONSNAME_299,AE2A010BED195A9A,Nosepass
MONSNAME_300,B7219F0BF243B60F,Skitty
MONSNAME_301,B7219E0BF243B45C,Delcatty
MONSNAME_302,B721A10BF243B975,Sableye
MONSNAME_303,B721A00BF243B7C2,Mawile
MONSNAME_304,B7219B0BF243AF43,Aron
MONSNAME_305,B7219A0BF243AD90,Lairon
MONSNAME_306,B7219D0BF243B2A9,Aggron
MONSNAME_307,B7219C0BF243B0F6,Meditite
MONSNAME_308,B721A70BF243C3A7,Medicham
MONSNAME_309,B721A60BF243C1F4,Electrike
MONSNAME_310,B71E190BF2409C86,Manectric
MONSNAME_311,B71E1A0BF2409E39,Plusle
MONSNAME_312,B71E170BF2409920,Minun
MONSNAME_313,B71E180BF2409AD3,Volbeat
MONSNAME_314,B71E1D0BF240A352,Illumise
MONSNAME_315,B71E1E0BF240A505,Roselia
MONSNAME_316,B71E1B0BF2409FEC,Gulpin
MONSNAME_317,B71E1C0BF240A19F,Swalot
MONSNAME_318,B71E210BF240AA1E,Carvanha
MONSNAME_319,B71E220BF240ABD1,Sharpedo
MONSNAME_320,B71AB30BF23DB95D,Wailmer
MONSNAME_321,B71AB20BF23DB7AA,Wailord
MONSNAME_322,B71AB10BF23DB5F7,Numel
MONSNAME_323,B71AB00BF23DB444,Camerupt
MONSNAME_324,B71AAF0BF23DB291,Torkoal
MONSNAME_325,B71AAE0BF23DB0DE,Spoink
MONSNAME_326,B71AAD0BF23DAF2B,Grumpig
MONSNAME_327,B71AAC0BF23DAD78,Spinda
MONSNAME_328,B71AAB0BF23DABC5,Trapinch
MONSNAME_329,B71AAA0BF23DAA12,Vibrava
MONSNAME_330,B7172D0BF23A9FD4,Flygon
MONSNAME_331,B7172E0BF23AA187,Cacnea
MONSNAME_332,B7172F0BF23AA33A,Cacturne
MONSNAME_333,B717300BF23AA4ED,Swablu
MONSNAME_334,B717290BF23A9908,Altaria
MONSNAME_335,B7172A0BF23A9ABB,Zangoose
MONSNAME_336,B7172B0BF23A9C6E,Seviper
MONSNAME_337,B7172C0BF23A9E21,Lunatone
MONSNAME_338,B717250BF23A923C,Solrock
MONSNAME_339,B717260BF23A93EF,Barboach
MONSNAME_340,B713A70BF237864B,Whiscash
MONSNAME_341,B713A60BF2378498,Corphish
MONSNAME_342,B713A90BF23789B1,Crawdaunt
MONSNAME_343,B713A80BF23787FE,Baltoy
MONSNAME_344,B713AB0BF2378D17,Claydol
MONSNAME_345,B713AA0BF2378B64,Lileep
MONSNAME_346,B713AD0BF237907D,Cradily
MONSNAME_347,B713AC0BF2378ECA,Anorith
MONSNAME_348,B7139F0BF23778B3,Armaldo
MONSNAME_349,B7139E0BF2377700,Feebas
MONSNAME_350,B710A10BF2354642,Milotic
MONSNAME_351,B710A20BF23547F5,Castform
MONSNAME_352,B7109F0BF23542DC,Kecleon
MONSNAME_353,B710A00BF235448F,Shuppet
MONSNAME_354,B7109D0BF2353F76,Banette
MONSNAME_355,B7109E0BF2354129,Duskull
MONSNAME_356,B7109B0BF2353C10,Dusclops
MONSNAME_357,B7109C0BF2353DC3,Tropius
MONSNAME_358,B710A90BF23553DA,Chimecho
MONSNAME_359,B710AA0BF235558D,Absol
MONSNAME_360,B70D1B0BF2322CB9,Wynaut
MONSNAME_361,B70D1A0BF2322B06,Snorunt
MONSNAME_362,B70D190BF2322953,Glalie
MONSNAME_363,B70D180BF23227A0,Spheal
MONSNAME_364,B70D1F0BF2323385,Sealeo
MONSNAME_365,B70D1E0BF23231D2,Walrein
MONSNAME_366,B70D1D0BF232301F,Clamperl
MONSNAME_367,B70D1C0BF2322E6C,Huntail
MONSNAME_368,B70D230BF2323A51,Gorebyss
MONSNAME_369,B70D220BF232389E,Relicanth
MONSNAME_370,B709950BF22F1330,Luvdisc
MONSNAME_371,B709960BF22F14E3,Bagon
MONSNAME_372,B709970BF22F1696,Shelgon
MONSNAME_373,B709980BF22F1849,Salamence
MONSNAME_374,B709990BF22F19FC,Beldum
MONSNAME_375,B7099A0BF22F1BAF,Metang
MONSNAME_376,B7099B0BF22F1D62,Metagross
MONSNAME_377,B7099C0BF22F1F15,Regirock
MONSNAME_378,B7099D0BF22F20C8,Regice
MONSNAME_379,B7099E0BF22F227B,Registeel
MONSNAME_380,B73CAF0BF25A98F7,Latias
MONSNAME_381,B73CAE0BF25A9744,Latios
MONSNAME_382,B73CB10BF25A9C5D,Kyogre
MONSNAME_383,B73CB00BF25A9AAA,Groudon
MONSNAME_384,B73CAB0BF25A922B,Rayquaza
MONSNAME_385,B73CAA0BF25A9078,Jirachi
MONSNAME_386,B73CAD0BF25A9591,Deoxys
MONSNAME_387,B73CAC0BF25A93DE,Turtwig
MONSNAME_388,B73CA70BF25A8B5F,Grotle
MONSNAME_389,B73CA60BF25A89AC,Torterra
MONSNAME_390,B739290BF2577F6E,Chimchar
MONSNAME_391,B7392A0BF2578121,Monferno
MONSNAME_392,B739270BF2577C08,Infernape
MONSNAME_393,B739280BF2577DBB,Piplup
MONSNAME_394,B7392D0BF257863A,Prinplup
MONSNAME_395,B7392E0BF25787ED,Empoleon
MONSNAME_396,B7392B0BF25782D4,Starly
MONSNAME_397,B7392C0BF2578487,Staravia
MONSNAME_398,B739210BF25771D6,Staraptor
MONSNAME_399,B739220BF2577389,Bidoof
MONSNAME_400,9C4BAE0BE2D2EFCE,Bibarel
MONSNAME_401,9C4BAF0BE2D2F181,Kricketot
MONSNAME_402,9C4BAC0BE2D2EC68,Kricketune
MONSNAME_403,9C4BAD0BE2D2EE1B,Shinx
MONSNAME_404,9C4BB20BE2D2F69A,Luxio
MONSNAME_405,9C4BB30BE2D2F84D,Luxray
MONSNAME_406,9C4BB00BE2D2F334,Budew
MONSNAME_407,9C4BB10BE2D2F4E7,Roserade
MONSNAME_408,9C4BA60BE2D2E236,Cranidos
MONSNAME_409,9C4BA70BE2D2E3E9,Rampardos
MONSNAME_410,9C4EB40BE2D52FD7,Shieldon
MONSNAME_411,9C4EB30BE2D52E24,Bastiodon
MONSNAME_412,9C4EB60BE2D5333D,Burmy
MONSNAME_413,9C4EB50BE2D5318A,Wormadam
MONSNAME_414,9C4EB00BE2D5290B,Mothim
MONSNAME_415,9C4EAF0BE2D52758,Combee
MONSNAME_416,9C4EB20BE2D52C71,Vespiquen
MONSNAME_417,9C4EB10BE2D52ABE,Pachirisu
MONSNAME_418,9C4EAC0BE2D5223F,Buizel
MONSNAME_419,9C4EAB0BE2D5208C,Floatzel
MONSNAME_420,9C44A20BE2CCBCBC,Cherubi
MONSNAME_421,9C44A30BE2CCBE6F,Cherrim
MONSNAME_422,9C44A40BE2CCC022,Shellos
MONSNAME_423,9C44A50BE2CCC1D5,Gastrodon
MONSNAME_424,9C449E0BE2CCB5F0,Ambipom
MONSNAME_425,9C449F0BE2CCB7A3,Drifloon
MONSNAME_426,9C44A00BE2CCB956,Drifblim
MONSNAME_427,9C44A10BE2CCBB09,Buneary
MONSNAME_428,9C44AA0BE2CCCA54,Lopunny
MONSNAME_429,9C44AB0BE2CCCC07,Mismagius
MONSNAME_430,9C48280BE2CFD645,Honchkrow
MONSNAME_431,9C48270BE2CFD492,Glameow
MONSNAME_432,9C48260BE2CFD2DF,Purugly
MONSNAME_433,9C48250BE2CFD12C,Chingling
MONSNAME_434,9C48240BE2CFCF79,Stunky
MONSNAME_435,9C48230BE2CFCDC6,Skuntank
MONSNAME_436,9C48220BE2CFCC13,Bronzor
MONSNAME_437,9C48210BE2CFCA60,Bronzong
MONSNAME_438,9C48300BE2CFE3DD,Bonsly
MONSNAME_439,9C482F0BE2CFE22A,Mime Jr.
MONSNAME_440,9C3DB60BE2C6C00A,Happiny
MONSNAME_441,9C3DB70BE2C6C1BD,Chatot
MONSNAME_442,9C3DB40BE2C6BCA4,Spiritomb
MONSNAME_443,9C3DB50BE2C6BE57,Gible
MONSNAME_444,9C3DB20BE2C6B93E,Gabite
MONSNAME_445,9C3DB30BE2C6BAF1,Garchomp
MONSNAME_446,9C3DB00BE2C6B5D8,Munchlax
MONSNAME_447,9C3DB10BE2C6B78B,Riolu
MONSNAME_448,9C3DAE0BE2C6B272,Lucario
MONSNAME_449,9C3DAF0BE2C6B425,Hippopotas
MONSNAME_450,9C411C0BE2C9A333,Hippowdon
MONSNAME_451,9C411B0BE2C9A180,Skorupi
MONSNAME_452,9C411E0BE2C9A699,Drapion
MONSNAME_453,9C411D0BE2C9A4E6,Croagunk
MONSNAME_454,9C41200BE2C9A9FF,Toxicroak
MONSNAME_455,9C411F0BE2C9A84C,Carnivine
MONSNAME_456,9C41220BE2C9AD65,Finneon
MONSNAME_457,9C41210BE2C9ABB2,Lumineon
MONSNAME_458,9C41240BE2C9B0CB,Mantyke
MONSNAME_459,9C41230BE2C9AF18,Snover
MONSNAME_460,9C372A0BE2C16678,Abomasnow
MONSNAME_461,9C372B0BE2C1682B,Weavile
MONSNAME_462,9C372C0BE2C169DE,Magnezone
MONSNAME_463,9C372D0BE2C16B91,Lickilicky
MONSNAME_464,9C372E0BE2C16D44,Rhyperior
MONSNAME_465,9C372F0BE2C16EF7,Tangrowth
MONSNAME_466,9C37300BE2C170AA,Electivire
MONSNAME_467,9C37310BE2C1725D,Magmortar
MONSNAME_468,9C37220BE2C158E0,Togekiss
MONSNAME_469,9C37230BE2C15A93,Yanmega
MONSNAME_470,9C3AB00BE2C48001,Leafeon
MONSNAME_471,9C3AAF0BE2C47E4E,Glaceon
MONSNAME_472,9C3AAE0BE2C47C9B,Gliscor
MONSNAME_473,9C3AAD0BE2C47AE8,Mamoswine
MONSNAME_474,9C3AB40BE2C486CD,Porygon-Z
MONSNAME_475,9C3AB30BE2C4851A,Gallade
MONSNAME_476,9C3AB20BE2C48367,Probopass
MONSNAME_477,9C3AB10BE2C481B4,Dusknoir
MONSNAME_478,9C3AA80BE2C47269,Froslass
MONSNAME_479,9C3AA70BE2C470B6,Rotom
MONSNAME_480,9C301E0BE2BB3366,Uxie
MONSNAME_481,9C301F0BE2BB3519,Mesprit
MONSNAME_482,9C301C0BE2BB3000,Azelf
MONSNAME_483,9C301D0BE2BB31B3,Dialga
MONSNAME_484,9C30220BE2BB3A32,Palkia
MONSNAME_485,9C30230BE2BB3BE5,Heatran
MONSNAME_486,9C30200BE2BB36CC,Regigigas
MONSNAME_487,9C30210BE2BB387F,Giratina
MONSNAME_488,9C30260BE2BB40FE,Cresselia
MONSNAME_489,9C30270BE2BB42B1,Phione
MONSNAME_490,9C33A40BE2BE4CEF,Manaphy
MONSNAME_491,9C33A30BE2BE4B3C,Darkrai
MONSNAME_492,9C33A60BE2BE5055,Shaymin
MONSNAME_493,9C33A50BE2BE4EA2,Arceus
MONSNAME_494,9C33A00BE2BE4623,Victini
MONSNAME_495,9C339F0BE2BE4470,Snivy
MONSNAME_496,9C33A20BE2BE4989,Servine
MONSNAME_497,9C33A10BE2BE47D6,Serperior
MONSNAME_498,9C33AC0BE2BE5A87,Tepig
MONSNAME_499,9C33AB0BE2BE58D4,Pignite
MONSNAME_500,A4F4C90BE7BA4B59,Emboar
MONSNAME_501,A4F4C80BE7BA49A6,Oshawott
MONSNAME_502,A4F4C70BE7BA47F3,Dewott
MONSNAME_503,A4F4C60BE7BA4640,Samurott
MONSNAME_504,A4F4CD0BE7BA5225,Patrat
MONSNAME_505,A4F4CC0BE7BA5072,Watchog
MONSNAME_506,A4F4CB0BE7BA4EBF,Lillipup
MONSNAME_507,A4F4CA0BE7BA4D0C,Herdier
MONSNAME_508,A4F4D10BE7BA58F1,Stoutland
MONSNAME_509,A4F4D00BE7BA573E,Purrloin
MONSNAME_510,A4F1C30BE7B80B50,Liepard
MONSNAME_511,A4F1C40BE7B80D03,Pansage
MONSNAME_512,A4F1C50BE7B80EB6,Simisage
MONSNAME_513,A4F1C60BE7B81069,Pansear
